0.499;40.9055550098;cnn;4;0;4000;200;4000;100
0.551;40.9276969433;cnn;4;0;4000;200;4200;100
0.66725;40.2772121429;cnn;4;0;4000;200;4400;100
0.54175;41.4459130764;cnn;4;0;4000;200;4600;100
0.50175;41.7245309353;cnn;4;0;4000;200;4800;100
0.64675;41.728315115;cnn;4;0;4000;200;5000;100
0.66525;41.4504330158;cnn;4;0;4000;200;5200;100
0.53;41.060033083;cnn;4;0;4000;200;5400;100
0.60525;41.3648219109;cnn;4;0;4000;200;5600;100
0.60325;41.5464839935;cnn;4;0;4000;200;5800;100
0.57125;41.6624369621;cnn;4;0;4000;200;6000;100
0.5005;40.8979871273;cnn;4;1;4000;200;4000;100
0.5805;41.7230830193;cnn;4;1;4000;200;4200;100
0.5525;41.0141479969;cnn;4;1;4000;200;4400;100
0.497;40.7339429855;cnn;4;1;4000;200;4600;100
0.6285;41.4768869877;cnn;4;1;4000;200;4800;100
0.522;40.9385900497;cnn;4;1;4000;200;5000;100
0.675;41.1558690071;cnn;4;1;4000;200;5200;100
0.57675;41.32289505;cnn;4;1;4000;200;5400;100
0.6065;41.146584034;cnn;4;1;4000;200;5600;100
0.6435;41.3842608929;cnn;4;1;4000;200;5800;100
0.6575;41.9602329731;cnn;4;1;4000;200;6000;100
0.50775;41.4167399406;cnn;4;2;4000;200;4000;100
0.5005;41.2819077969;cnn;4;2;4000;200;4200;100
0.54575;41.6356799603;cnn;4;2;4000;200;4400;100
0.575;40.950232029;cnn;4;2;4000;200;4600;100
0.55325;42.0215439796;cnn;4;2;4000;200;4800;100
0.68325;41.378027916;cnn;4;2;4000;200;5000;100
0.5065;41.9426279068;cnn;4;2;4000;200;5200;100
0.68175;41.4834530354;cnn;4;2;4000;200;5400;100
0.666;43.0123150349;cnn;4;2;4000;200;5600;100
0.554;42.7364299297;cnn;4;2;4000;200;5800;100
0.533;42.6553139687;cnn;4;2;4000;200;6000;100
0.67825;41.5924041271;cnn;4;3;4000;200;4000;100
0.4945;41.6260659695;cnn;4;3;4000;200;4200;100
0.62625;40.7078390121;cnn;4;3;4000;200;4400;100
0.52925;41.3833060265;cnn;4;3;4000;200;4600;100
0.51875;41.3836550713;cnn;4;3;4000;200;4800;100
0.51625;41.9444489479;cnn;4;3;4000;200;5000;100
0.49625;41.8540859222;cnn;4;3;4000;200;5200;100
0.54225;41.5016899109;cnn;4;3;4000;200;5400;100
0.49575;41.0839540958;cnn;4;3;4000;200;5600;100
0.49425;41.0710411072;cnn;4;3;4000;200;5800;100
0.6405;41.637280941;cnn;4;3;4000;200;6000;100
0.59625;42.0479269028;cnn;4;4;4000;200;4000;100
0.507;40.9109070301;cnn;4;4;4000;200;4200;100
0.4985;40.9384670258;cnn;4;4;4000;200;4400;100
0.507;41.487803936;cnn;4;4;4000;200;4600;100
0.6955;41.262139082;cnn;4;4;4000;200;4800;100
0.659;41.1618208885;cnn;4;4;4000;200;5000;100
0.619;41.4990551472;cnn;4;4;4000;200;5200;100
0.502;41.2513918877;cnn;4;4;4000;200;5400;100
0.55625;40.7660551071;cnn;4;4;4000;200;5600;100
0.605;40.9287309647;cnn;4;4;4000;200;5800;100
0.5025;41.4847140312;cnn;4;4;4000;200;6000;100
0.5075;40.9740879536;cnn;4;5;4000;200;4000;100
0.502;40.9781308174;cnn;4;5;4000;200;4200;100
0.49975;40.5679399967;cnn;4;5;4000;200;4400;100
0.4975;41.1263899803;cnn;4;5;4000;200;4600;100
0.49975;41.4779860973;cnn;4;5;4000;200;4800;100
0.49525;40.9718811512;cnn;4;5;4000;200;5000;100
0.53125;41.948043108;cnn;4;5;4000;200;5200;100
0.62775;41.594203949;cnn;4;5;4000;200;5400;100
0.68825;41.5267620087;cnn;4;5;4000;200;5600;100
0.6;41.1934690475;cnn;4;5;4000;200;5800;100
0.536;41.8238310814;cnn;4;5;4000;200;6000;100
0.73025;56.2593598366;cnn;4;0;4000;600;4000;100
0.754;57.0255529881;cnn;4;0;4000;600;4200;100
0.7695;56.2972919941;cnn;4;0;4000;600;4400;100
0.76275;57.1221709251;cnn;4;0;4000;600;4600;100
0.76525;56.5887358189;cnn;4;0;4000;600;4800;100
0.76575;55.9159040451;cnn;4;0;4000;600;5000;100
0.77;56.1356260777;cnn;4;0;4000;600;5200;100
0.757;56.8809940815;cnn;4;0;4000;600;5400;100
0.75225;57.0385949612;cnn;4;0;4000;600;5600;100
0.73425;56.8657050133;cnn;4;0;4000;600;5800;100
0.771;57.5321760178;cnn;4;0;4000;600;6000;100
0.755;56.6071689129;cnn;4;1;4000;600;4000;100
0.7235;57.485396862;cnn;4;1;4000;600;4200;100
0.76425;56.3606181145;cnn;4;1;4000;600;4400;100
0.76475;56.5173079967;cnn;4;1;4000;600;4600;100
0.76675;56.5034239292;cnn;4;1;4000;600;4800;100
0.735;56.1469130516;cnn;4;1;4000;600;5000;100
0.75275;56.2372660637;cnn;4;1;4000;600;5200;100
0.76925;56.5469930172;cnn;4;1;4000;600;5400;100
0.7345;57.5617878437;cnn;4;1;4000;600;5600;100
0.754;57.1227991581;cnn;4;1;4000;600;5800;100
0.691;58.8888571262;cnn;4;1;4000;600;6000;100
