0.852;174.372419834;cnn;4;0;4000;3000;5000;0
0.844;168.276246071;cnn;4;0;4000;3000;5000;10
0.83975;173.297359943;cnn;4;0;4000;3000;5000;20
0.83575;172.461019993;cnn;4;0;4000;3000;5000;30
0.82125;171.785974979;cnn;4;0;4000;3000;5000;40
0.848;170.208575964;cnn;4;0;4000;3000;5000;50
0.8505;178.99277401;cnn;4;0;4000;3000;5000;60
0.7905;170.937925816;cnn;4;0;4000;3000;5000;70
0.84075;176.572099924;cnn;4;0;4000;3000;5000;80
0.8315;171.998955965;cnn;4;0;4000;3000;5000;90
0.82875;170.788241148;cnn;4;0;4000;3000;5000;100
0.8365;172.307225943;cnn;4;0;4000;3000;5000;110
0.82825;170.399938107;cnn;4;0;4000;3000;5000;120
0.78025;173.365244865;cnn;4;0;4000;3000;5000;130
0.81275;170.693598986;cnn;4;0;4000;3000;5000;140
0.83525;169.529121876;cnn;4;0;4000;3000;5000;150
0.82725;172.257694006;cnn;4;0;4000;3000;5000;160
0.841;172.612322092;cnn;4;0;4000;3000;5000;170
0.83;171.154005051;cnn;4;0;4000;3000;5000;180
0.80925;170.80222702;cnn;4;0;4000;3000;5000;190
0.8325;175.86066103;cnn;4;0;4000;3000;5000;200
0.8105;170.640137196;cnn;4;1;4000;3000;5000;0
0.84625;168.249887943;cnn;4;1;4000;3000;5000;10
0.8415;171.783092022;cnn;4;1;4000;3000;5000;20
0.83775;170.350548983;cnn;4;1;4000;3000;5000;30
0.8245;172.092563152;cnn;4;1;4000;3000;5000;40
0.856;171.136839151;cnn;4;1;4000;3000;5000;50
0.80825;174.47044301;cnn;4;1;4000;3000;5000;60
0.8565;171.771833897;cnn;4;1;4000;3000;5000;70
0.83125;168.898158073;cnn;4;1;4000;3000;5000;80
0.83225;171.322075844;cnn;4;1;4000;3000;5000;90
0.83875;174.219820976;cnn;4;1;4000;3000;5000;100
0.8395;177.458185911;cnn;4;1;4000;3000;5000;110
0.82025;172.725487947;cnn;4;1;4000;3000;5000;120
0.81275;174.324229002;cnn;4;1;4000;3000;5000;130
0.8175;179.635340929;cnn;4;1;4000;3000;5000;140
0.79675;172.223495007;cnn;4;1;4000;3000;5000;150
0.8235;178.308187962;cnn;4;1;4000;3000;5000;160
0.77725;176.238269091;cnn;4;1;4000;3000;5000;170
0.83325;176.595885038;cnn;4;1;4000;3000;5000;180
0.83;172.587808132;cnn;4;1;4000;3000;5000;190
0.8205;176.20350194;cnn;4;1;4000;3000;5000;200
0.83725;176.687997818;cnn;4;2;4000;3000;5000;0
0.83475;175.633545876;cnn;4;2;4000;3000;5000;10
0.842;178.084204912;cnn;4;2;4000;3000;5000;20
0.83575;173.061986208;cnn;4;2;4000;3000;5000;30
0.84525;177.117942095;cnn;4;2;4000;3000;5000;40
0.8485;174.310001135;cnn;4;2;4000;3000;5000;50
0.84025;175.627439022;cnn;4;2;4000;3000;5000;60
0.8425;171.667685986;cnn;4;2;4000;3000;5000;70
0.83625;172.363745928;cnn;4;2;4000;3000;5000;80
0.8315;173.586004972;cnn;4;2;4000;3000;5000;90
0.8175;170.035461903;cnn;4;2;4000;3000;5000;100
0.79975;175.525354862;cnn;4;2;4000;3000;5000;110
0.82875;170.351553917;cnn;4;2;4000;3000;5000;120
0.814;177.983722925;cnn;4;2;4000;3000;5000;130
0.83375;173.47249794;cnn;4;2;4000;3000;5000;140
0.837;175.395924091;cnn;4;2;4000;3000;5000;150
0.81275;170.325752974;cnn;4;2;4000;3000;5000;160
0.81975;181.911490917;cnn;4;2;4000;3000;5000;170
0.82275;174.168253899;cnn;4;2;4000;3000;5000;180
0.82925;171.925670862;cnn;4;2;4000;3000;5000;190
0.82475;176.16698885;cnn;4;2;4000;3000;5000;200
0.83325;172.683339119;cnn;4;3;4000;3000;5000;0
